icd9_code,icd10_code,approximate,no_map,combination,scenario,choice_list
V1364,Z87790,1,0,0,0,0
V1365,Z8774,0,0,0,0,0
V1366,Z8775,0,0,0,0,0
V1367,Z87738,1,0,0,0,0
V1368,Z8776,0,0,0,0,0
V1369,Z87798,0,0,0,0,0
V137,Z87898,1,0,0,0,0
V1381,Z87892,0,0,0,0,0
V1389,Z87898,1,0,0,0,0
V139,Z87898,1,0,0,0,0
V140,Z880,0,0,0,0,0
V141,Z881,0,0,0,0,0
V142,Z882,0,0,0,0,0
V143,Z883,0,0,0,0,0
V144,Z884,0,0,0,0,0
V145,Z885,0,0,0,0,0
V146,Z886,0,0,0,0,0
V147,Z887,0,0,0,0,0
V148,Z888,0,0,0,0,0
V149,Z889,0,0,0,0,0
V1501,Z91010,0,0,0,0,0
V1502,Z91011,0,0,0,0,0
V1503,Z91012,0,0,0,0,0
V1504,Z91013,0,0,0,0,0
V1505,Z91018,1,0,0,0,0
V1506,Z91038,1,0,0,0,0
V1507,Z91040,0,0,0,0,0
V1508,Z91041,0,0,0,0,0
V1509,Z91048,1,0,0,0,0
V151,Z98890,1,0,0,0,0
V1521,Z98870,0,0,0,0,0
V1522,Z98871,0,0,0,0,0
V1529,Z98890,1,0,0,0,0
V153,Z923,0,0,0,0,0
V1541,Z91410,1,0,0,0,0
V1542,Z91411,1,0,0,0,0
V1542,Z91412,1,0,0,0,0
V1549,Z9149,1,0,0,0,0
V1551,Z8781,0,0,0,0,0
V1552,Z87820,0,0,0,0,0
V1553,Z87821,0,0,0,0,0
V1559,Z87828,1,0,0,0,0
V156,Z9189,1,0,0,0,0
V157,Z920,0,0,0,0,0
V1580,Z9283,0,0,0,0,0
V1581,Z9119,1,0,0,0,0
V1582,Z87891,1,0,0,0,0
V1583,Z283,0,0,0,0,0
V1584,Z77090,0,0,0,0,0
V1585,Z578,1,0,0,0,0
V1586,Z77011,0,0,0,0,0
V1587,Z9281,0,0,0,0,0
V1588,Z9181,0,0,0,0,0
V1589,Z779,1,0,0,0,0
V1589,Z9284,1,0,0,0,0
V1589,Z9289,1,0,0,0,0
V159,Z9189,1,0,0,0,0
V160,Z800,0,0,0,0,0
V161,Z801,0,0,0,0,0
V162,Z802,0,0,0,0,0
V163,Z803,0,0,0,0,0
V1640,Z8049,1,0,0,0,0
V1641,Z8041,0,0,0,0,0
V1642,Z8042,0,0,0,0,0
V1643,Z8043,0,0,0,0,0
V1649,Z8049,1,0,0,0,0
V1651,Z8051,0,0,0,0,0
V1652,Z8052,0,0,0,0,0
V1659,Z8059,0,0,0,0,0
V166,Z806,0,0,0,0,0
V167,Z807,0,0,0,0,0
V168,Z808,0,0,0,0,0
V169,Z809,0,0,0,0,0
V170,Z818,0,0,0,0,0
V171,Z823,0,0,0,0,0
V172,Z820,0,0,0,0,0
V173,Z8249,1,0,0,0,0
V1741,Z8241,0,0,0,0,0
V1749,Z8249,1,0,0,0,0
V175,Z825,1,0,0,0,0
V176,Z836,1,0,0,0,0
V177,Z8261,0,0,0,0,0
V1781,Z8262,0,0,0,0,0
V1789,Z8269,0,0,0,0,0
V180,Z833,0,0,0,0,0
V1811,Z8341,0,0,0,0,0
V1819,Z8342,1,0,0,0,0
V1819,Z8349,1,0,0,0,0
V182,Z832,1,0,0,0,0
V183,Z832,1,0,0,0,0
V184,Z810,0,0,0,0,0
V1851,Z8371,0,0,0,0,0
V1859,Z8379,0,0,0,0,0
V1861,Z8271,0,0,0,0,0
V1869,Z841,1,0,0,0,0
V187,Z842,0,0,0,0,0
V188,Z831,0,0,0,0,0
V189,Z8481,1,0,0,0,0
V189,Z8482,1,0,0,0,0
V190,Z821,0,0,0,0,0
V1911,Z83511,0,0,0,0,0
V1919,Z83518,0,0,0,0,0
V192,Z822,0,0,0,0,0
V193,Z8352,1,0,0,0,0
V194,Z840,1,0,0,0,0
V195,Z8279,0,0,0,0,0
V196,Z8489,1,0,0,0,0
V197,Z843,0,0,0,0,0
V198,Z8489,1,0,0,0,0
V200,Z761,0,0,0,0,0
V201,Z762,0,0,0,0,0
V202,Z00129,1,0,0,0,0
V2031,Z00110,0,0,0,0,0
V2032,Z00111,0,0,0,0,0
V210,Z002,1,0,0,0,0
V211,Z003,1,0,0,0,0
V212,Z003,1,0,0,0,0
V2130,P0710,1,0,0,0,0
V2131,P0701,1,0,0,0,0
V2132,P0702,1,0,0,0,0
V2132,P0703,1,0,0,0,0
V2133,P0714,1,0,0,0,0
V2133,P0715,1,0,0,0,0
V2134,P0716,1,0,0,0,0
V2134,P0717,1,0,0,0,0
V2135,P0718,1,0,0,0,0
V218,Z002,1,0,0,0,0
V218,Z003,1,0,0,0,0
V219,Z87898,1,0,0,0,0
V220,Z3400,1,0,0,0,0
V221,Z3480,1,0,0,0,0
V221,Z3490,1,0,0,0,0
V222,Z331,1,0,0,0,0
V222,Z333,1,0,0,0,0
V230,O0900,1,0,0,0,0
V231,O0910,1,0,0,0,0
V231,O09A0,1,0,0,0,0
V232,O09291,1,0,0,0,0
V233,O0940,1,0,0,0,0
V2341,O09211,1,0,0,0,0
V2342,O0910,1,0,0,0,0
V2349,O09291,1,0,0,0,0
V235,O09291,1,0,0,0,0
V237,O0930,1,0,0,0,0
V2381,O09511,1,0,0,0,0
V2382,O09521,1,0,0,0,0
V2383,O09611,1,0,0,0,0
V2384,O09621,1,0,0,0,0
V2385,O09819,1,0,0,0,0
V2386,O09821,1,0,0,0,0
V2386,O09822,1,0,0,0,0
V2386,O09823,1,0,0,0,0
V2386,O09829,1,0,0,0,0
V2387,O3680X0,1,0,0,0,0
V2389,O09891,1,0,0,0,0
V2389,O09892,1,0,0,0,0
V2389,O09893,1,0,0,0,0
V2389,O09899,1,0,0,0,0
V239,O0990,1,0,0,0,0
V239,O0991,1,0,0,0,0
V239,O0992,1,0,0,0,0
V239,O0993,1,0,0,0,0
V240,Z390,0,0,0,0,0
V241,Z391,0,0,0,0,0
V242,Z392,0,0,0,0,0
V2501,Z30011,0,0,0,0,0
V2502,Z30015,1,0,0,0,0
V2502,Z30016,1,0,0,0,0
V2502,Z30017,1,0,0,0,0
V2502,Z30018,1,0,0,0,0
V2503,Z30012,0,0,0,0,0
V2504,Z3002,0,0,0,0,0
V2509,Z3009,0,0,0,0,0
V2511,Z30430,0,0,0,0,0
V2512,Z30432,0,0,0,0,0
V2513,Z30433,0,0,0,0,0
V252,Z302,0,0,0,0,0
V253,Z308,1,0,0,0,0
V2540,Z3040,0,0,0,0,0
V2541,Z3041,0,0,0,0,0
V2542,Z30431,0,0,0,0,0
V2543,Z3046,0,0,0,0,0
V2549,Z3042,1,0,0,0,0
V2549,Z3044,1,0,0,0,0
V2549,Z3045,1,0,0,0,0
V2549,Z3049,1,0,0,0,0
V255,Z308,1,0,0,0,0
V258,Z308,1,0,0,0,0
V259,Z309,0,0,0,0,0
V260,Z310,0,0,0,0,0
V261,Z3189,1,0,0,0,0
V2621,Z3141,0,0,0,0,0
V2622,Z3142,0,0,0,0,0
V2629,Z3149,0,0,0,0,0
V2631,Z31430,0,0,0,0,0
V2632,Z31438,1,0,0,0,0
V2633,Z315,1,0,0,0,0
V2633,Z7183,1,0,0,0,0
V2634,Z31440,0,0,0,0,0
V2635,Z31441,0,0,0,0,0
V2639,Z31448,1,0,0,0,0
V2641,Z3161,0,0,0,0,0
V2642,Z3162,0,0,0,0,0
V2649,Z3169,0,0,0,0,0
V2651,Z9851,0,0,0,0,0
V2652,Z9852,0,0,0,0,0
V2681,Z3183,0,0,0,0,0
V2682,Z3184,0,0,0,0,0
V2689,Z317,1,0,0,0,0
V2689,Z3189,1,0,0,0,0
V269,Z319,0,0,0,0,0
V270,Z370,0,0,0,0,0
V271,Z371,0,0,0,0,0
V272,Z372,0,0,0,0,0
V273,Z373,0,0,0,0,0
V274,Z374,0,0,0,0,0
V275,Z3759,1,0,0,0,0
V276,Z3769,1,0,0,0,0
V277,Z377,0,0,0,0,0
V279,Z379,0,0,0,0,0
V280,Z360,1,0,0,0,0
V281,Z361,0,0,0,0,0
V282,Z3689,1,0,0,0,0
V283,Z363,1,0,0,0,0
V284,Z364,1,0,0,0,0
V285,Z365,0,0,0,0,0
V286,Z3685,0,0,0,0,0
V2881,Z3689,1,0,0,0,0
V2882,Z3689,1,0,0,0,0
V2889,Z3681,1,0,0,0,0
V2889,Z3682,1,0,0,0,0
V2889,Z3683,1,0,0,0,0
V2889,Z3684,1,0,0,0,0
V2889,Z3686,1,0,0,0,0
V2889,Z3687,1,0,0,0,0
V2889,Z3688,1,0,0,0,0
V2889,Z3689,1,0,0,0,0
V2889,Z368A,1,0,0,0,0
V289,Z369,0,0,0,0,0
V290,Z051,1,0,0,0,0
V291,Z052,1,0,0,0,0
V292,Z053,1,0,0,0,0
V293,Z0541,1,0,0,0,0
V293,Z0542,1,0,0,0,0
V298,Z050,1,0,0,0,0
V298,Z0543,1,0,0,0,0
V298,Z055,1,0,0,0,0
V298,Z056,1,0,0,0,0
V298,Z0571,1,0,0,0,0
V298,Z0572,1,0,0,0,0
V298,Z0573,1,0,0,0,0
V298,Z058,1,0,0,0,0
V299,Z059,1,0,0,0,0
V3000,Z3800,1,0,0,0,0
V3001,Z3801,1,0,0,0,0
V301,Z381,1,0,0,0,0
V302,Z381,1,0,0,0,0
V3100,Z3830,1,0,0,0,0
V3101,Z3831,1,0,0,0,0
V311,Z384,1,0,0,0,0
V312,Z384,1,0,0,0,0
V3200,Z3830,1,0,0,0,0
V3201,Z3831,1,0,0,0,0
V321,Z384,1,0,0,0,0
V322,Z384,1,0,0,0,0
V3300,Z3830,1,0,0,0,0
V3301,Z3831,1,0,0,0,0
V331,Z384,1,0,0,0,0
V332,Z384,1,0,0,0,0
V3400,Z3861,1,0,0,0,0
V3401,Z3869,1,0,0,0,0
V341,Z387,1,0,0,0,0
V342,Z387,1,0,0,0,0
V3500,Z3868,1,0,0,0,0
V3501,Z3869,1,0,0,0,0
V351,Z387,1,0,0,0,0
V352,Z387,1,0,0,0,0
V3600,Z3868,1,0,0,0,0
V3601,Z3869,1,0,0,0,0
V361,Z387,1,0,0,0,0
V362,Z387,1,0,0,0,0
V3700,Z3868,1,0,0,0,0
V3701,Z3869,1,0,0,0,0
V371,Z387,1,0,0,0,0
V372,Z387,1,0,0,0,0
V3900,Z3800,1,0,0,0,0
V3901,Z3801,1,0,0,0,0
V391,Z381,1,0,0,0,0
V392,Z381,1,0,0,0,0
V400,F819,1,0,0,0,0
V401,Z8659,1,0,0,0,0
V402,F489,1,0,0,0,0
V4031,Z9183,0,0,0,0,0
V4039,F69,1,0,0,0,0
V409,F69,1,0,0,0,0
V410,H547,1,0,0,0,0
V410,Z973,1,0,0,0,0
V411,H579,1,0,0,0,0
V412,R6889,1,0,0,0,0
V413,H9390,1,0,0,0,0
V414,R4789,1,0,0,0,0
V415,R439,1,0,0,0,0
V416,R1310,1,0,0,0,0
V417,F529,1,0,0,0,0
V418,R6889,1,0,0,0,0
V419,R69,1,0,0,0,0
V420,Z940,1,0,0,0,0
V421,Z941,1,0,0,0,0
V422,Z953,1,0,0,0,0
V423,Z945,0,0,0,0,0
V424,Z946,0,0,0,0,0
V425,Z947,0,0,0,0,0
V426,Z942,1,0,0,0,0
V427,Z944,1,0,0,0,0
V4281,Z9481,1,0,0,0,0
V4282,Z9484,0,0,0,0,0
V4283,Z9483,0,0,0,0,0
V4284,Z9482,0,0,0,0,0
V4289,Z9489,1,0,0,0,0
V429,Z949,1,0,0,0,0
V430,Z970,0,0,0,0,0
V431,Z961,0,0,0,0,0
V4321,Z95811,0,0,0,0,0
V4322,Z95812,0,0,0,0,0
V433,Z952,1,0,0,0,0
V434,Z95828,1,0,0,0,0
V435,Z960,1,0,0,0,0
V4360,Z9660,0,0,0,0,0
V4361,Z96619,1,0,0,0,0
V4362,Z96629,1,0,0,0,0
V4363,Z96639,1,0,0,0,0
V4364,Z96649,1,0,0,0,0
V4365,Z96659,1,0,0,0,0
V4366,Z96669,1,0,0,0,0
V4369,Z96698,1,0,0,0,0
V437,Z9710,1,0,0,0,0
V4381,Z963,0,0,0,0,0
V4382,Z9882,1,0,0,0,0
V4383,Z9681,0,0,0,0,0
V4389,Z969,1,0,0,0,0
V440,Z930,0,0,0,0,0
V441,Z931,0,0,0,0,0
V442,Z932,0,0,0,0,0
V443,Z933,0,0,0,0,0
V444,Z934,0,0,0,0,0
V4450,Z9350,0,0,0,0,0
V4451,Z9351,0,0,0,0,0
V4452,Z9352,0,0,0,0,0
V4459,Z9359,0,0,0,0,0
V446,Z936,0,0,0,0,0
V447,Z938,1,0,0,0,0
V448,Z938,1,0,0,0,0
V449,Z939,0,0,0,0,0
V4500,Z959,1,0,0,0,0
V4501,Z950,0,0,0,0,0
V4502,Z95810,0,0,0,0,0
V4509,Z95818,1,0,0,0,0
V4511,Z992,0,0,0,0,0
V4512,Z9115,0,0,0,0,0
V452,Z982,0,0,0,0,0
V453,Z980,0,0,0,0,0
V454,M960,1,0,0,0,0
V454,Z981,1,0,0,0,0
V4551,Z975,1,0,0,0,0
V4552,Z975,1,0,0,0,0
V4559,Z975,1,0,0,0,0
V4561,Z9849,1,0,0,0,0
V4569,Z9883,1,0,0,0,0
V4571,Z9010,1,0,0,0,0
V4572,Z9049,1,0,0,0,0
V4573,Z905,0,0,0,0,0
V4574,Z906,0,0,0,0,0
V4575,Z903,0,0,0,0,0
V4576,Z902,0,0,0,0,0
V4577,Z9079,1,0,0,0,0
V4578,Z9001,0,0,0,0,0
V4579,Z9089,1,0,0,0,0
V4581,Z951,0,0,0,0,0
V4582,Z9861,1,0,0,0,0
V4583,Z9886,0,0,0,0,0
V4584,Z98811,1,0,0,0,0
V4585,Z9641,0,0,0,0,0
V4586,Z9884,0,0,0,0,0
V4587,Z9885,0,0,0,0,0
V4588,Z9282,0,0,0,0,0
V4589,Z974,1,0,0,0,0
V4589,Z98890,1,0,0,0,0
V4589,Z98891,1,0,0,0,0
V460,Z990,0,0,0,0,0
V4611,Z9911,1,0,0,0,0
V4612,Z9912,0,0,0,0,0
V4613,Z9911,1,0,0,0,0
V4614,J95850,0,0,0,0,0
V462,Z9981,0,0,0,0,0
V463,Z993,0,0,0,0,0
V468,Z9989,1,0,0,0,0
V469,Z9989,1,0,0,0,0
V470,Z87898,1,0,0,0,0
V471,R6889,1,0,0,0,0
V472,R6889,1,0,0,0,0
V473,R6889,1,0,0,0,0
V474,R6889,1,0,0,0,0
V475,R6889,1,0,0,0,0
V479,R6889,1,0,0,0,0
V480,R6889,1,0,0,0,0
V481,R6889,1,0,0,0,0
V482,R6889,1,0,0,0,0
V483,R6889,1,0,0,0,0
V484,R6889,1,0,0,0,0
V485,R6889,1,0,0,0,0
V486,R6889,1,0,0,0,0
V487,R6889,1,0,0,0,0
V488,R6889,1,0,0,0,0
V489,R6889,1,0,0,0,0
V490,R6889,1,0,0,0,0
V491,R6889,1,0,0,0,0
V492,R6889,1,0,0,0,0
V493,R6889,1,0,0,0,0
V494,R6889,1,0,0,0,0
V495,R6889,1,0,0,0,0
V4960,Z89209,1,0,0,0,0
V4961,Z89019,1,0,0,0,0
V4962,Z89029,1,0,0,0,0
V4963,Z89119,1,0,0,0,0
V4964,Z89129,1,0,0,0,0
V4965,Z89219,1,0,0,0,0
V4966,Z89229,1,0,0,0,0
V4967,Z89239,1,0,0,0,0
V4970,Z899,1,0,0,0,0
V4971,Z89419,1,0,0,0,0
V4972,Z89429,1,0,0,0,0
V4973,Z89439,1,0,0,0,0
V4974,Z89449,1,0,0,0,0
V4975,Z89519,1,0,0,0,0
V4976,Z89619,1,0,0,0,0
V4977,Z89629,1,0,0,0,0
V4981,Z780,1,0,0,0,0
V4982,Z98810,0,0,0,0,0
V4983,Z7682,0,0,0,0,0
V4984,Z7401,0,0,0,0,0
V4985,Z7382,0,0,0,0,0
V4986,Z66,0,0,0,0,0
V4987,Z781,0,0,0,0,0
V4989,Z789,1,0,0,0,0
V499,Z87898,1,0,0,0,0
V500,Z411,1,0,0,0,0
V501,Z411,1,0,0,0,0
V502,Z412,0,0,0,0,0
V503,Z413,0,0,0,0,0
V5041,Z4001,0,0,0,0,0
V5042,Z4002,0,0,0,0,0
V5049,Z4000,1,0,0,0,0
V5049,Z4003,1,0,0,0,0
V5049,Z4009,1,0,0,0,0
V508,Z418,1,0,0,0,0
V509,Z419,0,0,0,0,0
V510,Z421,0,0,0,0,0
V518,Z428,1,0,0,0,0
V520,Z44009,1,0,0,0,0
V521,Z44109,1,0,0,0,0
V522,Z4420,1,0,0,0,0
V523,Z463,0,0,0,0,0
V524,Z4430,1,0,0,0,0
V528,Z448,1,0,0,0,0
V529,Z449,0,0,0,0,0
V5301,Z4541,0,0,0,0,0
V5302,Z4542,0,0,0,0,0
V5309,Z4531,1,0,0,0,0
V5309,Z45328,1,0,0,0,0
V5309,Z4549,1,0,0,0,0
V5309,Z462,1,0,0,0,0
V531,Z460,0,0,0,0,0
V532,Z461,0,0,0,0,0
V5331,Z45010,1,0,0,0,0
V5331,Z45018,1,0,0,0,0
V5332,Z4502,0,0,0,0,0
V5339,Z4509,0,0,0,0,0
V534,Z464,1,0,0,0,0
V5350,Z4659,1,0,0,0,0
V5351,Z4651,0,0,0,0,0
V5359,Z4659,1,0,0,0,0
V536,Z466,0,0,0,0,0
V537,Z4689,1,0,0,0,0
V538,Z4689,1,0,0,0,0
V5390,Z469,1,0,0,0,0
V5391,Z4681,1,0,0,0,0
V5399,Z4689,1,0,0,0,0
V5401,Z472,0,0,0,0,0
V5402,Z5189,1,0,0,0,0
V5409,Z5189,1,0,0,0,0
V5410,S5290XD,1,0,0,0,0
V5410,S5290XE,1,0,0,0,0
V5411,S42101D,1,0,0,0,0
V5411,S42102D,1,0,0,0,0
V5411,S42109D,1,0,0,0,0
V5411,S42111D,1,0,0,0,0
V5411,S42112D,1,0,0,0,0
V5411,S42113D,1,0,0,0,0
V5411,S42114D,1,0,0,0,0
V5411,S42115D,1,0,0,0,0
V5411,S42116D,1,0,0,0,0
V5411,S42121D,1,0,0,0,0
V5411,S42122D,1,0,0,0,0
V5411,S42123D,1,0,0,0,0
V5411,S42124D,1,0,0,0,0
V5411,S42125D,1,0,0,0,0
V5411,S42126D,1,0,0,0,0
V5411,S42131D,1,0,0,0,0
V5411,S42132D,1,0,0,0,0
V5411,S42133D,1,0,0,0,0
V5411,S42134D,1,0,0,0,0
V5411,S42135D,1,0,0,0,0
V5411,S42136D,1,0,0,0,0
V5411,S42141D,1,0,0,0,0
V5411,S42142D,1,0,0,0,0
V5411,S42143D,1,0,0,0,0
V5411,S42144D,1,0,0,0,0
V5411,S42145D,1,0,0,0,0
V5411,S42146D,1,0,0,0,0
V5411,S42151D,1,0,0,0,0
V5411,S42152D,1,0,0,0,0
V5411,S42153D,1,0,0,0,0
V5411,S42154D,1,0,0,0,0
V5411,S42155D,1,0,0,0,0
V5411,S42156D,1,0,0,0,0
V5411,S42191D,1,0,0,0,0
V5411,S42192D,1,0,0,0,0
V5411,S42199D,1,0,0,0,0
V5411,S42201D,1,0,0,0,0
V5411,S42202D,1,0,0,0,0
V5411,S42209D,1,0,0,0,0
V5411,S42211D,1,0,0,0,0
V5411,S42212D,1,0,0,0,0
V5411,S42213D,1,0,0,0,0
V5411,S42214D,1,0,0,0,0
V5411,S42215D,1,0,0,0,0
V5411,S42216D,1,0,0,0,0
V5411,S42221D,1,0,0,0,0
V5411,S42222D,1,0,0,0,0
V5411,S42223D,1,0,0,0,0
V5411,S42224D,1,0,0,0,0
V5411,S42225D,1,0,0,0,0
V5411,S42226D,1,0,0,0,0
V5411,S42231D,1,0,0,0,0
V5411,S42232D,1,0,0,0,0
V5411,S42239D,1,0,0,0,0
V5411,S42241D,1,0,0,0,0
V5411,S42242D,1,0,0,0,0
V5411,S42249D,1,0,0,0,0
V5411,S42251D,1,0,0,0,0
V5411,S42252D,1,0,0,0,0
V5411,S42253D,1,0,0,0,0
V5411,S42254D,1,0,0,0,0
V5411,S42255D,1,0,0,0,0
V5411,S42256D,1,0,0,0,0
V5411,S42261D,1,0,0,0,0
V5411,S42262D,1,0,0,0,0
V5411,S42263D,1,0,0,0,0
V5411,S42264D,1,0,0,0,0
V5411,S42265D,1,0,0,0,0
V5411,S42266D,1,0,0,0,0
V5411,S42271D,1,0,0,0,0
V5411,S42272D,1,0,0,0,0
V5411,S42279D,1,0,0,0,0
V5411,S42291D,1,0,0,0,0
V5411,S42292D,1,0,0,0,0
V5411,S42293D,1,0,0,0,0
V5411,S42294D,1,0,0,0,0
V5411,S42295D,1,0,0,0,0
V5411,S42296D,1,0,0,0,0
V5411,S42301D,1,0,0,0,0
V5411,S42302D,1,0,0,0,0
V5411,S42309D,1,0,0,0,0
V5411,S42311D,1,0,0,0,0
V5411,S42312D,1,0,0,0,0
V5411,S42319D,1,0,0,0,0
V5411,S42321D,1,0,0,0,0
V5411,S42322D,1,0,0,0,0
V5411,S42323D,1,0,0,0,0
V5411,S42324D,1,0,0,0,0
V5411,S42325D,1,0,0,0,0
V5411,S42326D,1,0,0,0,0
V5411,S42331D,1,0,0,0,0
V5411,S42332D,1,0,0,0,0
V5411,S42333D,1,0,0,0,0
V5411,S42334D,1,0,0,0,0
V5411,S42335D,1,0,0,0,0
V5411,S42336D,1,0,0,0,0
V5411,S42341D,1,0,0,0,0
V5411,S42342D,1,0,0,0,0
V5411,S42343D,1,0,0,0,0
V5411,S42344D,1,0,0,0,0
V5411,S42345D,1,0,0,0,0
V5411,S42346D,1,0,0,0,0
V5411,S42351D,1,0,0,0,0
V5411,S42352D,1,0,0,0,0
V5411,S42353D,1,0,0,0,0
V5411,S42354D,1,0,0,0,0
V5411,S42355D,1,0,0,0,0
V5411,S42356D,1,0,0,0,0
V5411,S42361D,1,0,0,0,0
V5411,S42362D,1,0,0,0,0
V5411,S42363D,1,0,0,0,0
V5411,S42364D,1,0,0,0,0
V5411,S42365D,1,0,0,0,0
V5411,S42366D,1,0,0,0,0
V5411,S42391D,1,0,0,0,0
V5411,S42392D,1,0,0,0,0
V5411,S42399D,1,0,0,0,0
V5411,S42401D,1,0,0,0,0
V5411,S42402D,1,0,0,0,0
V5411,S42409D,1,0,0,0,0
V5411,S42411D,1,0,0,0,0
V5411,S42412D,1,0,0,0,0
V5411,S42413D,1,0,0,0,0
V5411,S42414D,1,0,0,0,0
V5411,S42415D,1,0,0,0,0
V5411,S42416D,1,0,0,0,0
V5411,S42421D,1,0,0,0,0
V5411,S42422D,1,0,0,0,0
V5411,S42423D,1,0,0,0,0
V5411,S42424D,1,0,0,0,0
V5411,S42425D,1,0,0,0,0
V5411,S42426D,1,0,0,0,0
V5411,S42431D,1,0,0,0,0
V5411,S42432D,1,0,0,0,0
V5411,S42433D,1,0,0,0,0
V5411,S42434D,1,0,0,0,0
V5411,S42435D,1,0,0,0,0
V5411,S42436D,1,0,0,0,0
V5411,S42441D,1,0,0,0,0
V5411,S42442D,1,0,0,0,0
V5411,S42443D,1,0,0,0,0
V5411,S42444D,1,0,0,0,0
V5411,S42445D,1,0,0,0,0
V5411,S42446D,1,0,0,0,0
V5411,S42447D,1,0,0,0,0
V5411,S42448D,1,0,0,0,0
V5411,S42449D,1,0,0,0,0
V5411,S42451D,1,0,0,0,0
V5411,S42452D,1,0,0,0,0
V5411,S42453D,1,0,0,0,0
V5411,S42454D,1,0,0,0,0
V5411,S42455D,1,0,0,0,0
V5411,S42456D,1,0,0,0,0
V5411,S42461D,1,0,0,0,0
V5411,S42462D,1,0,0,0,0
V5411,S42463D,1,0,0,0,0
V5411,S42464D,1,0,0,0,0
V5411,S42465D,1,0,0,0,0
V5411,S42466D,1,0,0,0,0
V5411,S42471D,1,0,0,0,0
V5411,S42472D,1,0,0,0,0
V5411,S42473D,1,0,0,0,0
V5411,S42474D,1,0,0,0,0
V5411,S42475D,1,0,0,0,0
V5411,S42476D,1,0,0,0,0
V5411,S42481D,1,0,0,0,0
V5411,S42482D,1,0,0,0,0
V5411,S42489D,1,0,0,0,0
V5411,S42491D,1,0,0,0,0
V5411,S42492D,1,0,0,0,0
V5411,S42493D,1,0,0,0,0
V5411,S42494D,1,0,0,0,0
V5411,S42495D,1,0,0,0,0
V5411,S42496D,1,0,0,0,0
V5411,S4290XD,1,0,0,0,0
V5411,S4291XD,1,0,0,0,0
V5411,S4292XD,1,0,0,0,0
V5411,S49001D,1,0,0,0,0
V5411,S49002D,1,0,0,0,0
V5411,S49009D,1,0,0,0,0
V5411,S49011D,1,0,0,0,0
V5411,S49012D,1,0,0,0,0
V5411,S49019D,1,0,0,0,0
V5411,S49021D,1,0,0,0,0
V5411,S49022D,1,0,0,0,0
V5411,S49029D,1,0,0,0,0
V5411,S49031D,1,0,0,0,0
V5411,S49032D,1,0,0,0,0
V5411,S49039D,1,0,0,0,0
V5411,S49041D,1,0,0,0,0
V5411,S49042D,1,0,0,0,0
V5411,S49049D,1,0,0,0,0
V5411,S49091D,1,0,0,0,0
V5411,S49092D,1,0,0,0,0
V5411,S49099D,1,0,0,0,0
V5411,S49101D,1,0,0,0,0
V5411,S49102D,1,0,0,0,0
V5411,S49109D,1,0,0,0,0
V5411,S49111D,1,0,0,0,0
V5411,S49112D,1,0,0,0,0
V5411,S49119D,1,0,0,0,0
V5411,S49121D,1,0,0,0,0
V5411,S49122D,1,0,0,0,0
V5411,S49129D,1,0,0,0,0
V5411,S49131D,1,0,0,0,0
V5411,S49132D,1,0,0,0,0
V5411,S49139D,1,0,0,0,0
V5411,S49141D,1,0,0,0,0
V5411,S49142D,1,0,0,0,0
V5411,S49149D,1,0,0,0,0
V5411,S49191D,1,0,0,0,0
V5411,S49192D,1,0,0,0,0
V5411,S49199D,1,0,0,0,0
V5412,S52001D,1,0,0,0,0
V5412,S52002D,1,0,0,0,0
V5412,S52009D,1,0,0,0,0
V5412,S52009E,1,0,0,0,0
V5412,S52011D,1,0,0,0,0
V5412,S52012D,1,0,0,0,0
V5412,S52019D,1,0,0,0,0
V5412,S52021D,1,0,0,0,0
V5412,S52022D,1,0,0,0,0
V5412,S52023D,1,0,0,0,0
V5412,S52023E,1,0,0,0,0
V5412,S52024D,1,0,0,0,0
V5412,S52025D,1,0,0,0,0
V5412,S52026D,1,0,0,0,0
V5412,S52026E,1,0,0,0,0
V5412,S52031D,1,0,0,0,0
V5412,S52032D,1,0,0,0,0
V5412,S52033D,1,0,0,0,0
V5412,S52033E,1,0,0,0,0
V5412,S52034D,1,0,0,0,0
V5412,S52035D,1,0,0,0,0
V5412,S52036D,1,0,0,0,0
V5412,S52036E,1,0,0,0,0
V5412,S52041D,1,0,0,0,0
V5412,S52042D,1,0,0,0,0
V5412,S52043D,1,0,0,0,0
V5412,S52043E,1,0,0,0,0
V5412,S52044D,1,0,0,0,0
V5412,S52045D,1,0,0,0,0
V5412,S52046D,1,0,0,0,0
V5412,S52046E,1,0,0,0,0
V5412,S52091D,1,0,0,0,0
V5412,S52092D,1,0,0,0,0
V5412,S52099D,1,0,0,0,0
V5412,S52099E,1,0,0,0,0
V5412,S52101D,1,0,0,0,0
V5412,S52102D,1,0,0,0,0
V5412,S52109D,1,0,0,0,0
V5412,S52109E,1,0,0,0,0
V5412,S52111D,1,0,0,0,0
V5412,S52112D,1,0,0,0,0
V5412,S52119D,1,0,0,0,0
V5412,S52121D,1,0,0,0,0
V5412,S52122D,1,0,0,0,0
V5412,S52123D,1,0,0,0,0
V5412,S52123E,1,0,0,0,0
V5412,S52124D,1,0,0,0,0
V5412,S52125D,1,0,0,0,0
V5412,S52126D,1,0,0,0,0
V5412,S52126E,1,0,0,0,0
V5412,S52131D,1,0,0,0,0
V5412,S52132D,1,0,0,0,0
V5412,S52133D,1,0,0,0,0
V5412,S52133E,1,0,0,0,0
